2012|13|5001-10000|4|0
2013|7|5001-10000|1|0
2014|7|0-500|0|4
2015|18|5001-10000|1|0
2016|5|1001-5000|7|2
2017|14|5001-10000|1|3
2018|4|>10000|0|4
2019|15|5001-10000|7|2
2020|17|501-1000|2|1
2021|11|501-1000|6|3
2022|5|1001-5000|2|1
2023|1|501-1000|7|0
2024|2|1001-5000|4|3
2025|7|Unknown|0|2
2026|9|0-500|0|3
2027|3|1001-5000|1|3
2028|0|1001-5000|1|2
2029|8|1001-5000|3|3
2030|15|501-1000|0|1
2031|19|501-1000|7|0
2032|5|501-1000|1|0
2033|10|0-500|0|3
2034|18|501-1000|1|3
2035|18|1001-5000|0|3
2036|16|Unknown|5|2
2037|11|1001-5000|7|2
2038|11|1001-5000|3|1
2039|19|5001-10000|5|2
2040|5|0-500|7|3
2041|19|1001-5000|7|2
2042|0|>10000|0|0
2043|3|1001-5000|2|0
2044|17|1001-5000|0|3
2045|15|501-1000|3|2
2046|15|>10000|8|3
2047|3|1001-5000|2|1
2048|2|1001-5000|1|0
2049|13|>10000|4|1
2050|9|5001-10000|7|1
2051|15|501-1000|1|2
2052|14|1001-5000|4|3
2053|13|5001-10000|8|4
2054|9|1001-5000|6|0
2055|16|1001-5000|7|2
2056|9|Unknown|2|-1
2057|4|1001-5000|2|1
2058|6|1001-5000|1|2
2059|12|0-500|1|0
2060|6|501-1000|0|3
2061|17|5001-10000|1|1
2062|9|5001-10000|2|2
2063|12|5001-10000|0|2
2064|17|1001-5000|0|3
2065|15|Unknown|2|0
2066|10|1001-5000|1|4
2067|6|0-500|6|4
2068|11|501-1000|4|1
2069|15|501-1000|1|3
2070|2|0-500|1|2
2071|0|501-1000|0|2
2072|14|0-500|3|3
2073|1|5001-10000|1|0
2074|0|1001-5000|3|0
2075|19|1001-5000|3|2
2076|3|>10000|6|3
2077|13|501-1000|1|2
2078|17|501-1000|0|0
2079|12|501-1000|2|1
2080|13|5001-10000|3|-1
2081|6|501-1000|3|1
2082|5|1001-5000|3|1
2083|12|5001-10000|6|3
2084|16|5001-10000|2|1
2085|4|1001-5000|7|2
2086|5|1001-5000|1|0
2087|14|1001-5000|4|1
2088|16|5001-10000|6|0
2089|3|5001-10000|3|0
2090|6|0-500|5|1
2091|1|1001-5000|8|-1
2092|2|1001-5000|0|3
2093|19|1001-5000|4|0
2094|13|5001-10000|3|0
2095|7|0-500|3|3
2096|19|0-500|2|3
2097|19|5001-10000|1|2
2098|1|5001-10000|1|0
2099|13|501-1000|5|3
2100|15|1001-5000|7|2
2101|7|501-1000|1|3
2102|19|1001-5000|7|4
2103|14|0-500|4|3
2104|16|501-1000|3|2
2105|15|501-1000|0|1
2106|17|5001-10000|1|1
2107|3|501-1000|6|2
2108|14|5001-10000|5|2
2109|12|>10000|3|2
2110|8|501-1000|1|0
2111|1|1001-5000|1|-1
2112|15|>10000|3|0
2113|6|5001-10000|0|3
2114|0|0-500|7|2
2115|17|501-1000|2|3
2116|13|0-500|9|3
2117|12|1001-5000|6|2
2118|11|Unknown|7|0
2119|5|1001-5000|8|2
2120|10|501-1000|0|0
2121|8|Unknown|4|0
2122|17|5001-10000|2|2
2123|8|1001-5000|0|3
2124|10|5001-10000|2|3
2125|1|0-500|9|3
2126|8|5001-10000|0|3
2127|2|0-500|2|3
2128|1|1001-5000|2|3
2129|18|5001-10000|5|2
2130|9|5001-10000|3|3
2131|5|5001-10000|6|4
2132|5|1001-5000|1|3
2133|15|501-1000|0|1
2134|7|1001-5000|1|2
2135|13|1001-5000|8|2
2136|19|501-1000|0|2
2137|14|5001-10000|0|2
2138|0|1001-5000|1|2
2139|10|1001-5000|3|2
2140|14|0-500|0|-1
2141|8|501-1000|6|1
2142|10|501-1000|2|3
2143|1|1001-5000|7|2
2144|18|>10000|1|2
2145|17|0-500|5|2
2146|4|1001-5000|0|0
2147|5|5001-10000|3|2
2148|5|501-1000|1|2
2149|13|1001-5000|7|3
2150|15|>10000|1|2
2151|9|1001-5000|1|0
2152|17|501-1000|1|3
2153|4|501-1000|9|3
2154|15|5001-10000|3|2
2155|6|5001-10000|0|1
2156|1|1001-5000|2|1
2157|10|0-500|5|2
2158|2|501-1000|0|0
2159|17|5001-10000|5|2
2160|0|5001-10000|7|0
2161|1|0-500|1|2
2162|8|0-500|0|0
2163|8|0-500|0|0
2164|10|1001-5000|1|0
2165|12|1001-5000|1|2
2166|7|501-1000|0|2
2167|0|5001-10000|0|2
2168|6|Unknown|0|1
2169|19|1001-5000|2|0
2170|0|1001-5000|5|2
2171|18|5001-10000|7|2
2172|8|1001-5000|1|2
2173|17|5001-10000|1|2
2174|5|Unknown|7|1
2175|13|0-500|1|4
2176|2|0-500|1|2
2177|8|1001-5000|3|3
2178|2|501-1000|1|1
2179|0|1001-5000|0|3
2180|16|501-1000|6|4
2181|10|1001-5000|1|2
2182|1|501-1000|3|2
2183|0|Unknown|1|1
2184|13|5001-10000|1|3
2185|4|0-500|2|3
2186|8|5001-10000|0|2
2187|13|5001-10000|3|1
2188|5|1001-5000|3|3
2189|10|1001-5000|1|3
2190|13|501-1000|0|2
2191|16|1001-5000|0|2
2192|5|5001-10000|3|2
2193|9|>10000|7|2
2194|2|0-500|1|2
2195|18|1001-5000|4|1
2196|2|5001-10000|0|3
2197|2|1001-5000|0|4
2198|9|0-500|6|2
2199|10|1001-5000|7|0
2200|9|1001-5000|1|1
2201|14|1001-5000|4|2
2202|14|501-1000|1|3
2203|11|1001-5000|2|1
2204|13|5001-10000|7|2
2205|15|501-1000|5|2
2206|8|1001-5000|1|1
2207|9|1001-5000|5|1
2208|12|5001-10000|9|2
2209|14|0-500|1|-1
2210|7|0-500|1|0
2211|5|501-1000|3|2
2212|10|5001-10000|0|3
2213|0|5001-10000|3|0
2214|1|1001-5000|1|2
2215|12|501-1000|1|2
2216|1|1001-5000|4|2
2217|9|Unknown|5|2
2218|6|>10000|4|0
2219|0|0-500|0|3
2220|3|5001-10000|0|2
2221|12|1001-5000|0|3
2222|10|5001-10000|7|4
2223|5|1001-5000|3|2
2224|7|5001-10000|2|1
2225|16|1001-5000|0|1
2226|0|501-1000|1|0
2227|11|501-1000|0|0
2228|12|5001-10000|9|3
2229|7|5001-10000|0|1
2230|2|1001-5000|0|1
2231|15|501-1000|1|2
2232|0|501-1000|5|2
2233|17|5001-10000|6|1
2234|16|1001-5000|7|2
2235|12|501-1000|2|1
2236|7|501-1000|7|3
2237|9|5001-10000|5|2
2238|8|1001-5000|2|0
2239|11|501-1000|0|0
2240|12|501-1000|2|3
2241|4|1001-5000|3|1
2242|15|0-500|0|0
2243|12|1001-5000|7|2
2244|4|1001-5000|8|1
2245|2|0-500|0|3
2246|9|0-500|0|2
2247|6|5001-10000|0|2
2248|19|0-500|1|0
2249|13|>10000|5|0
2250|8|0-500|1|4
2251|3|501-1000|3|3
2252|17|5001-10000|1|2
2253|0|>10000|7|2
2254|5|501-1000|6|2
2255|0|5001-10000|1|2
2256|17|0-500|1|2
2257|19|1001-5000|2|2
2258|2|501-1000|7|-1
2259|1|Unknown|1|2
2260|11|1001-5000|0|2
2261|15|5001-10000|1|0
2262|10|5001-10000|0|0
2263|14|501-1000|2|4
2264|4|501-1000|0|4
2265|19|1001-5000|0|2
2266|11|1001-5000|4|2
2267|5|1001-5000|3|3
2268|2|501-1000|2|2
2269|8|0-500|2|2
2270|1|1001-5000|3|1
2271|4|1001-5000|0|3
2272|12|501-1000|5|2
2273|13|1001-5000|6|2
2274|19|1001-5000|2|3
2275|16|Unknown|1|-1
2276|2|0-500|0|4
2277|11|1001-5000|4|1
2278|5|1001-5000|0|2
2279|14|1001-5000|4|4
2280|16|>10000|3|0
2281|9|1001-5000|3|4
2282|7|0-500|1|3
2283|17|5001-10000|4|-1
2284|19|501-1000|0|3
2285|19|1001-5000|6|3
2286|16|501-1000|2|2
2287|10|Unknown|3|-1
2288|6|Unknown|1|0
2289|1|5001-10000|0|2
2290|12|0-500|0|3
2291|8|1001-5000|2|1
2292|18|1001-5000|2|2
2293|11|0-500|1|2
2294|15|1001-5000|1|1
2295|13|1001-5000|0|3
2296|10|0-500|1|2
2297|4|501-1000|8|0
2298|1|0-500|9|0
2299|12|5001-10000|7|2
2300|3|1001-5000|3|3
2301|4|501-1000|1|2
2302|12|5001-10000|0|3
2303|0|1001-5000|1|4
2304|6|5001-10000|2|2
2305|6|5001-10000|1|1
2306|11|501-1000|0|0
2307|10|1001-5000|6|2
2308|4|1001-5000|3|0
2309|11|1001-5000|0|2
2310|5|0-500|5|2
2311|15|1001-5000|1|0
2312|19|Unknown|0|0
2313|16|1001-5000|4|0
2314|4|5001-10000|6|2
2315|18|5001-10000|3|1
2316|18|1001-5000|1|2
2317|0|501-1000|2|1
2318|12|0-500|3|0
2319|14|>10000|1|0
2320|18|1001-5000|3|1
2321|16|5001-10000|6|2
2322|17|0-500|0|3
2323|19|5001-10000|1|0
2324|15|1001-5000|3|1
2325|6|>10000|1|2
2326|9|1001-5000|1|1
2327|15|501-1000|2|3
2328|9|0-500|0|-1
2329|11|1001-5000|0|0
2330|7|5001-10000|0|2
2331|3|5001-10000|1|0
2332|18|5001-10000|0|0
2333|1|1001-5000|0|1
2334|4|5001-10000|7|4
2335|11|0-500|0|3
2336|14|501-1000|7|1
2337|10|501-1000|1|1
2338|8|1001-5000|5|3
2339|17|1001-5000|3|1
2340|15|1001-5000|8|1
2341|14|1001-5000|4|0
2342|16|1001-5000|0|-1
2343|15|501-1000|1|2
2344|0|1001-5000|0|0
2345|7|Unknown|4|3
2346|2|0-500|1|2
2347|16|1001-5000|0|0
2348|7|Unknown|1|1
2349|7|1001-5000|1|3
2350|5|1001-5000|7|0
2351|10|5001-10000|7|3
2352|4|0-500|8|0
2353|15|Unknown|0|2
2354|2|1001-5000|1|0
2355|10|>10000|3|0
2356|10|501-1000|5|-1
2357|13|5001-10000|2|3
2358|7|501-1000|2|2
2359|16|1001-5000|0|2
2360|14|1001-5000|0|-1
2361|3|0-500|0|3
2362|11|5001-10000|0|2
2363|6|501-1000|0|3
2364|1|501-1000|8|-1
2365|5|5001-10000|5|0
2366|5|0-500|0|3
2367|0|1001-5000|5|3
2368|18|5001-10000|1|1
2369|10|1001-5000|1|1
2370|9|5001-10000|0|3
2371|14|5001-10000|3|1
2372|6|0-500|4|2
2373|12|1001-5000|6|2
2374|8|>10000|1|0
2375|19|501-1000|0|2
2376|4|1001-5000|0|2
2377|6|5001-10000|2|3
2378|12|>10000|1|2
2379|2|501-1000|0|1
2380|4|501-1000|3|3
2381|9|1001-5000|5|2
2382|14|1001-5000|1|3
2383|2|5001-10000|1|0
2384|15|1001-5000|3|2
2385|10|1001-5000|0|1
2386|15|1001-5000|0|2
2387|0|5001-10000|0|2
2388|10|1001-5000|1|3
2389|1|1001-5000|1|0
2390|12|1001-5000|0|0
2391|9|501-1000|2|2
2392|10|1001-5000|1|2
2393|5|1001-5000|5|4
2394|1|501-1000|1|0
2395|15|5001-10000|2|1
2396|3|1001-5000|1|2
2397|19|0-500|0|2
2398|19|0-500|4|1
2399|1|>10000|0|0
2400|5|>10000|2|2
2401|3|1001-5000|2|2
2402|14|1001-5000|4|3
2403|18|1001-5000|1|2
2404|17|5001-10000|1|-1
2405|14|501-1000|4|3
2406|1|1001-5000|2|3
2407|17|1001-5000|3|0
2408|12|0-500|1|1
2409|13|0-500|0|4
2410|18|1001-5000|2|2
2411|17|>10000|0|1
2412|7|1001-5000|1|1
2413|7|501-1000|1|2
2414|19|1001-5000|8|0
2415|4|0-500|0|2
2416|14|1001-5000|0|2
2417|7|5001-10000|1|3
2418|7|1001-5000|2|0
2419|10|0-500|0|0
2420|19|1001-5000|4|2
2421|2|1001-5000|3|0
2422|3|0-500|5|4
2423|18|0-500|6|2
2424|0|501-1000|5|0
2425|2|1001-5000|4|3
2426|3|0-500|5|0
2427|18|5001-10000|8|3
2428|1|>10000|0|1
2429|9|501-1000|5|0
2430|0|5001-10000|0|3
2431|10|501-1000|1|3
2432|2|1001-5000|0|3
2433|5|501-1000|2|
2434|19|1001-5000|9|3
2435|3|1001-5000|5|3
2436|0|Unknown|1|2
2437|17|1001-5000|1|2
2438|19|1001-5000|0|2
2439|18|5001-10000|4|2
2440|3|5001-10000|5|2
2441|3|1001-5000|0|2
2442|17|1001-5000|3|3
2443|19|501-1000|2|3
2444|7|1001-5000|4|1
2445|6|1001-5000|2|2
2446|5|0-500|1|0
2447|13|1001-5000|0|3
2448|5|Unknown|2|2
2449|19|501-1000|3|3
2450|12|Unknown|6|2
2451|17|1001-5000|5|0
2452|18|1001-5000|1|2
2453|9|501-1000|1|3
2454|7|501-1000|1|2
2455|7|0-500|5|4
2456|6|1001-5000|0|2
2457|9|1001-5000|2|2
2458|14|1001-5000|3|2
2459|13|0-500|3|2
2460|7|501-1000|0|3
2461|2|5001-10000|0|2
2462|3|501-1000|1|1
2463|10|501-1000|5|-1
2464|3|>10000|4|3
2465|12|501-1000|5|2
2466|1|5001-10000|4|3
2467|13|5001-10000|5|2
2468|7|1001-5000|5|0
2469|15|1001-5000|1|3
2470|10|0-500|3|3
2471|13|0-500|0|2
2472|12|1001-5000|8|1
2473|16|1001-5000|5|2
2474|10|0-500|5|1
2475|18|0-500|3|3
2476|11|501-1000|0|1
2477|5|5001-10000|0|2
2478|16|5001-10000|1|-1
2479|14|5001-10000|7|2
2480|4|1001-5000|1|2
2481|5|0-500|2|2
2482|3|501-1000|0|3
2483|11|>10000|7|3
2484|10|1001-5000|2|1
2485|2|0-500|1|-1
2486|7|1001-5000|4|1
2487|10|>10000|4|2
2488|9|501-1000|2|0
2489|9|501-1000|5|1
2490|11|5001-10000|3|1
2491|5|1001-5000|5|1
2492|18|0-500|0|0
2493|8|>10000|2|3
2494|4|1001-5000|1|3
2495|9|501-1000|7|3
2496|18|1001-5000|0|0
2497|8|>10000|1|2
2498|19|1001-5000|1|2
2499|13|1001-5000|1|1
2500|3|1001-5000|4|2
2501|5|1001-5000|1|2
2502|11|501-1000|3|2
2503|18|>10000|1|2
2504|3|1001-5000|3|0
2505|18|1001-5000|1|1
2506|8|5001-10000|6|2
2507|8|Unknown|9|3
2508|5|1001-5000|2|1
2509|3|1001-5000|0|4
2510|4|1001-5000|7|3
2511|2|Unknown|6|1
2512|5|5001-10000|2|4
2513|12|501-1000|6|0
2514|1|501-1000|1|2
2515|14|0-500|0|3
2516|16|5001-10000|0|3
2517|10|1001-5000|0|0
2518|6|0-500|7|0
2519|1|0-500|2|2
2520|2|501-1000|2|1
2521|14|5001-10000|7|2
2522|9|1001-5000|0|1
2523|17|1001-5000|0|0
2524|4|5001-10000|1|2
2525|6|1001-5000|2|0
2526|13|0-500|4|2
2527|0|1001-5000|0|0
2528|3|Unknown|3|3
2529|5|Unknown|0|2
2530|3|501-1000|1|1
2531|1|5001-10000|1|3
2532|18|1001-5000|9|2
2533|2|1001-5000|1|1
2534|2|1001-5000|0|3
2535|14|0-500|0|2
2536|17|5001-10000|2|2
2537|6|1001-5000|2|2
2538|16|5001-10000|5|2
2539|17|1001-5000|3|3
2540|7|0-500|1|2
2541|4|0-500|4|2
2542|6|5001-10000|0|2
2543|6|0-500|0|1
2544|11|5001-10000|0|2
2545|12|5001-10000|3|2
2546|13|0-500|1|1
2547|3|5001-10000|0|0
2548|2|5001-10000|1|-1
2549|4|0-500|4|2
2550|16|>10000|4|2
2551|2|1001-5000|1|2
2552|7|501-1000|0|2
2553|5|Unknown|3|0
2554|1|5001-10000|5|3
2555|1|501-1000|8|2
2556|13|1001-5000|1|2
2557|12|501-1000|5|4
2558|7|5001-10000|4|2
2559|9|5001-10000|0|3
2560|10|1001-5000|4|0
2561|14|1001-5000|0|1
2562|15|0-500|1|3
2563|5|1001-5000|9|2
2564|18|1001-5000|2|0
2565|15|1001-5000|1|2
2566|8|1001-5000|3|3
2567|4|0-500|0|3
2568|8|501-1000|0|3
2569|3|5001-10000|4|3
2570|5|5001-10000|0|2
2571|14|1001-5000|9|4
2572|12|5001-10000|1|3
2573|1|5001-10000|0|3
2574|0|0-500|0|3
2575|14|1001-5000|0|3
2576|13|0-500|7|3
2577|13|1001-5000|0|2
2578|17|5001-10000|2|0
2579|3|0-500|3|1
2580|2|5001-10000|0|0
2581|4|501-1000|0|2
2582|14|5001-10000|2|3
2583|12|501-1000|1|2
2584|15|0-500|2|2
2585|17|0-500|1|2
2586|13|1001-5000|5|0
2587|17|>10000|2|3
2588|11|0-500|1|0
2589|7|1001-5000|3|2
2590|14|1001-5000|1|1
2591|11|501-1000|1|1
2592|8|5001-10000|1|2
2593|5|5001-10000|2|1
2594|16|0-500|3|2
2595|10|0-500|4|2
2596|6|5001-10000|0|3
2597|13|Unknown|7|0
2598|17|1001-5000|1|3
2599|7|Unknown|0|2
2600|16|5001-10000|1|3
2601|6|501-1000|4|2
2602|18|5001-10000|0|1
2603|11|0-500|4|1
2604|19|5001-10000|2|2
2605|7|1001-5000|2|2
2606|19|1001-5000|0|1
2607|0|1001-5000|0|1
2608|19|1001-5000|0|2
2609|17|1001-5000|0|2
2610|13|5001-10000|9|3
2611|18|0-500|2|3
2612|11|1001-5000|0|3
2613|0|0-500|0|1
2614|13|1001-5000|3|3
2615|17|1001-5000|1|3
2616|13|1001-5000|1|1
2617|11|501-1000|0|1
2618|15|5001-10000|1|2
2619|16|1001-5000|1|2
2620|12|5001-10000|1|3
2621|6|1001-5000|0|2
2622|9|501-1000|3|2
2623|19|0-500|5|3
2624|7|5001-10000|1|2
2625|8|5001-10000|1|0
2626|0|501-1000|0|3
2627|12|501-1000|0|2
2628|13|0-500|0|0
2629|12|501-1000|1|3
2630|16|501-1000|0|2
2631|3|0-500|0|2
2632|0|1001-5000|3|1
2633|3|501-1000|1|0
2634|18|5001-10000|3|3
2635|11|1001-5000|1|3
2636|8|501-1000|1|1
2637|11|1001-5000|3|1
2638|5|1001-5000|7|3
2639|9|1001-5000|1|1
2640|13|1001-5000|3|1
2641|2|0-500|3|0
2642|9|501-1000|7|2
2643|11|1001-5000|5|1
2644|13|0-500|4|2
2645|15|Unknown|0|3
2646|16|501-1000|1|0
2647|9|0-500|0|1
2648|12|5001-10000|0|2
2649|0|501-1000|0|3
2650|10|1001-5000|0|2
2651|4|1001-5000|2|1
2652|8|1001-5000|1|1
2653|3|501-1000|1|2
2654|0|501-1000|1|4
2655|3|5001-10000|8|2
2656|18|1001-5000|3|-1
2657|9|1001-5000|0|1
2658|18|1001-5000|3|2
2659|8|0-500|8|0
2660|8|501-1000|0|0
2661|18|1001-5000|4|3
2662|12|5001-10000|5|2
2663|10|501-1000|1|3
2664|0|5001-10000|1|0
2665|8|1001-5000|1|3
2666|19|501-1000|0|4
2667|11|1001-5000|1|3
2668|9|501-1000|0|3
2669|9|5001-10000|0|0
2670|0|5001-10000|1|1
2671|16|5001-10000|0|2
2672|2|1001-5000|1|3
2673|7|1001-5000|1|2
2674|11|1001-5000|0|-1
2675|19|1001-5000|2|2
2676|2|1001-5000|5|2
2677|0||3|3
2678|14|5001-10000|3|2
2679|3|1001-5000|1|1
2680|12|501-1000|5|2
2681|12|501-1000|5|3
2682|0|5001-10000|4|1
2683|15|1001-5000|2|4
2684|17|0-500|9|4
2685|10|0-500|1|3
2686|2|1001-5000|1|3
2687|6|501-1000|1|3
2688|15|0-500|2|3
2689|3|0-500|4|3
2690|9|501-1000|5|0
2691|17|Unknown|0|3
2692|15|0-500|1|2
2693|12|>10000|1|2
2694|0|5001-10000|6|3
2695|10|1001-5000|0|2
2696|9|5001-10000|3|1
2697|3|1001-5000|1|2
2698|5|1001-5000|1|4
2699|5|0-500|1|2
2700|1|1001-5000|0|-1
2701|18|5001-10000|3|1
2702|14|0-500|0|0
2703|15|1001-5000|1|3
2704|16|5001-10000|2|1
2705|10|1001-5000|1|3
2706|7|1001-5000|0|1
2707|11|1001-5000|0|2
2708|10|1001-5000|2|3
2709|9|0-500|4|0
2710|17|1001-5000|6|2
2711|0|1001-5000|4|0
2712|8|5001-10000|1|1
2713|0|501-1000|1|0
2714|6|0-500|3|1
2715|12|5001-10000|1|0
2716|4|5001-10000|1|-1
2717|12|1001-5000|7|1
2718|17|501-1000|1|3
2719|8|501-1000|5|2
2720|11|0-500|1|3
2721|13|1001-5000|0|2
2722|6|501-1000|5|0
2723|16|0-500|0|4
2724|7|5001-10000|4|2
2725|11|5001-10000|4|3
2726|10|5001-10000|1|2
2727|15|1001-5000|1|2
2728|12|501-1000|7|0
2729|19|501-1000|1|0
2730|12|1001-5000|3|4
2731|18|501-1000|0|0
2732|16|5001-10000|6|0
2733|5|1001-5000|1|2
2734|5|5001-10000|1|2
2735|2|1001-5000|0|2
2736|9|1001-5000|5|3
2737|6|1001-5000|4|1
2738|10|1001-5000|1|-1
2739|4|5001-10000|0|2
2740|10|1001-5000|1|2
2741|5|501-1000|1|0
2742|19|1001-5000|0|1
2743|15|501-1000|5|1
2744|10|5001-10000|4|3
2745|10|5001-10000|0|1
2746|12|1001-5000|4|0
2747|11|0-500|2|0
2748|5|5001-10000|1|2
2749|1|1001-5000|0|0
2750|16|5001-10000|0|3
2751|6|0-500|1|1
2752|16|5001-10000|6|2
2753|11|1001-5000|0|3
2754|15|1001-5000|9|2
2755|17|501-1000|6|1
2756|18|5001-10000|5|3
2757|18|Unknown|3|3
2758|7|1001-5000|1|3
2759|3|Unknown|7|0
2760|11|1001-5000|1|1
2761|14|0-500|0|3
2762|15|5001-10000|0|3
2763|10|0-500|0|2
2764|5|0-500|0|3
2765|13|1001-5000|0|0
2766|10|501-1000|5|2
2767|4|501-1000|4|2
2768|13|5001-10000|5|3
2769|17|5001-10000|1|1
2770|5|5001-10000|7|2
2771|4|501-1000|2|2
2772|5|1001-5000|0|3
2773|12|Unknown|0|3
2774|15|5001-10000|6|0
2775|13|5001-10000|3|2
2776|9|1001-5000|0|2
2777|4|501-1000|0|2
2778|16|1001-5000|0|1
2779|8|1001-5000|5|2
2780|7|5001-10000|4|2
2781|9|501-1000|1|3
2782|4|501-1000|4|3
2783|11|1001-5000|8|1
2784|4|1001-5000|5|3
2785|13|0-500|0|1
2786|9|501-1000|0|3
2787|5|501-1000|0|2
2788|16|0-500|1|2
2789|5|501-1000|5|3
2790|10|5001-10000|1|3
2791|15|501-1000|1|3
2792|4|501-1000|6|0
2793|8|5001-10000|0|-1
2794|17|1001-5000|4|1
2795|1|5001-10000|0|2
2796|4|501-1000|3|2
2797|9|1001-5000|5|3
2798|12|1001-5000|5|3
2799|16|501-1000|0|0
2800|0|5001-10000|1|3
2801|0|5001-10000|0|2
2802|17|1001-5000|4|2
2803|18|5001-10000|4|2
2804|13|1001-5000|4|3
2805|13|5001-10000|1|2
2806|1|5001-10000|0|0
2807|17|1001-5000|0|2
2808|18|1001-5000|9|-1
2809|9|5001-10000|4|1
2810|6|0-500|6|2
2811|7|5001-10000|0|2
2812|11|1001-5000|4|0
2813|14|1001-5000|0|2
2814|2|5001-10000|5|1
2815|12|5001-10000|0|3
2816|9|501-1000|0|2
2817|8|1001-5000|4|2
2818|13|1001-5000|1|2
2819|1|0-500|3|4
2820|19|5001-10000|0|0
2821|19|501-1000|1|1
2822|12|5001-10000|0|2
2823|14|0-500|1|0
2824|3|>10000|1|3
2825|4|501-1000|0|1
2826|5|5001-10000|2|3
2827|15|1001-5000|1|0
2828|4|1001-5000|4|3
2829|0|1001-5000|0|2
2830|16|5001-10000|2|2
2831|17|5001-10000|9|0
2832|0|0-500|2|2
2833|5|1001-5000|2|0
2834|7|501-1000|0|1
2835|18|Unknown|5|0
2836|13|5001-10000|2|0
2837|8|0-500|1|1
2838|10|5001-10000|0|1
2839|10|501-1000|0|0
2840|18|1001-5000|0|0
2841|1|501-1000|2|0
2842|18|5001-10000|5|3
2843|2|5001-10000|3|2
2844|9|0-500|3|0
2845|10|1001-5000|1|1
2846|2|1001-5000|0|0
2847|5|1001-5000|0|4
2848|15|5001-10000|0|2
2849|16|1001-5000|1|2
2850|9|1001-5000|5|2
2851|14|0-500|5|3
2852|4|>10000|0|2
2853|10|1001-5000|1|3
2854|1|1001-5000|0|-1
2855|6|1001-5000|6|1
2856|8|Unknown|1|2
2857|7|1001-5000|6|1
2858|4|5001-10000|6|1
2859|1|0-500|3|4
2860|2|1001-5000|1|3
2861|17|1001-5000|5|3
2862|18|0-500|0|2
2863|15|0-500|4|2
2864|11|1001-5000|4|2
2865|15|1001-5000|4|2
2866|0|Unknown|0|4
2867|5|1001-5000|3|3
2868|17|5001-10000|0|2
2869|13|5001-10000|6|2
2870|10|1001-5000|4|2
2871|15|5001-10000|7|3
2872|7|1001-5000|3|-1
2873|5|0-500|3|0
2874|0|501-1000|4|3
2875|6|0-500|1|3
2876|4|1001-5000|4|-1
2877|13|1001-5000|4|0
2878|17|>10000|7|2
2879|2|1001-5000|2|2
2880|8|0-500|1|0
2881|4|1001-5000|2|2
2882|18|1001-5000|0|3
2883|19|5001-10000|3|3
2884|4|0-500|7|2
2885|2|>10000|0|0
2886|0|>10000|5|3
2887|6|1001-5000|4|2
2888|1|5001-10000|7|3
2889|11|1001-5000|0|3
2890|13|0-500|0|0
2891|14|1001-5000|0|2
2892|17|1001-5000|1|3
2893|17|Unknown|0|0
2894|13|Unknown|3|1
2895|18|501-1000|1|1
2896|17|1001-5000|0|3
2897|14|5001-10000|0|3
2898|5|1001-5000|4|0
2899|7|1001-5000|0|3
2900|9|0-500|1|2
2901|16|1001-5000|0|3
2902|7|5001-10000|1|2
2903|7|1001-5000|1|3
2904|13|501-1000|0|2
2905|0|501-1000|5|2
2906|16|1001-5000|3|2
2907|13|501-1000|5|0
2908|5|1001-5000|1|0
2909|7|1001-5000|5|0
2910|13|1001-5000|3|0
2911|0|0-500|2|2
2912|10|5001-10000|3|1
2913|2|0-500|4|-1
2914|2|501-1000|1|1
2915|18|>10000|4|3
2916|12|501-1000|0|2
2917|3|0-500|1|2
2918|17|5001-10000|5|2
2919|9|1001-5000|0|4
2920|0|501-1000|0|0
2921|0|5001-10000|1|3
2922|13|1001-5000|0|3
2923|12|5001-10000|3|2
2924|4|1001-5000|1|0
2925|7|501-1000|3|0
2926|6|1001-5000|0|2
2927|13|5001-10000|6|4
2928|12|501-1000|5|0
2929|18|501-1000|5|2
2930|13|0-500|4|1
2931|15|>10000|0|4
2932|6|1001-5000|4|3
2933|6|501-1000|1|4
2934|4|501-1000|4|2
2935|8|1001-5000|7|1
2936|2|1001-5000|1|3
2937|14|0-500|2|3
2938|17|1001-5000|1|2
2939|13|0-500|0|2
2940|8|501-1000|4|1
2941|0|5001-10000|3|0
2942|6|5001-10000|0|3
2943|14|1001-5000|0|0
2944|11|0-500|0|4
2945|4|501-1000|2|0
2946|19|0-500|0|1
2947|0|5001-10000|4|3
2948|11|5001-10000|5|0
2949|7|1001-5000|1|2
2950|1|1001-5000|1|0
2951|12|0-500|4|0
2952|12|501-1000|7|2
2953|10|5001-10000|1|3
2954|14|0-500|6|0
2955|19|5001-10000|1|2
2956|2|5001-10000|0|3
2957|11|5001-10000|0|2
2958|3|1001-5000|0|3
2959|12|>10000|3|1
2960|13|1001-5000|3|0
2961|16|1001-5000|5|0
2962|14|5001-10000|5|2
2963|4|1001-5000|3|0
2964|6|501-1000|1|2
2965|15|1001-5000|1|2
2966|13|1001-5000|2|1
2967|14|501-1000|1|2
2968|3|5001-10000|1|3
2969|12|501-1000|3|2
2970|15|1001-5000|0|4
2971|16|0-500|1|2
2972|6|5001-10000|1|4
2973|12|501-1000|5|2
2974|14|1001-5000|0|3
2975|19|501-1000|3|2
2976|7|>10000|2|2
2977|16|1001-5000|1|0
2978|9|Unknown|1|2
2979|6|501-1000|2|1
2980|18|0-500|7|2
2981|14|>10000|7|4
2982|19|5001-10000|4|3
